Rank,Mark,Wind,Competitor,DOB,Nationality,Position,Venue,Date,Result Score,Discipline,Type,Gender,Age Category,normalized_discpline,track_field,mark_numeric,venue_country_code,age_at_event,season
174,45:01,,Jianzhi LUO,2003-03-14,CHN,4,Huangshan (CHN),2021-03-20,1085,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2701.0,CHN,18.0,2021
983,45:01,,Lidia FESENKO,1962-10-05,URS,1,Békéscsaba (HUN),1991-04-07,1085,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2701.0,HUN,28.0,1991
174,45:01,,Wang LINZHI,2002-08-10,CHN,6,Huangshan (CHN),2021-03-20,1085,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2701.0,CHN,18.0,2021
174,45:01,,Hang YIN,1997-02-07,CHN,5,Changbaishan (CHN),2015-09-05,1085,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2701.0,CHN,18.0,2015
983,45:01,,Wang LINZHI,2002-08-10,CHN,6,Huangshan (CHN),2021-03-20,1085,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2701.0,CHN,18.0,2021
983,45:01,,Hang YIN,1997-02-07,CHN,5,Changbaishan (CHN),2015-09-05,1085,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2701.0,CHN,18.0,2015
983,45:01,,Mária GÁLIKOVÁ,1980-08-21,SVK,1,Dubnica nad Váhom (SVK),2016-07-17,1085,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2701.0,SVK,35.0,2016
983,45:01,,Johana ORDÓŇEZ,1987-12-12,ECU,1,Getafe (ESP),2021-12-12,1085,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2701.0,ESP,34.0,2021
994,45:02,,Tatyana KALMYKOVA,1990-01-10,RUS,2,Miskolc (HUN),2005-05-21,1085,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2702.0,HUN,15.0,2005
994,45:02,,Norica CÎMPEAN,1972-03-22,ROU,3,Alba Iulia (ROU),2005-09-04,1085,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2702.0,ROU,33.0,2005
994,45:02,,Chahinez NASRI,1996-06-03,TUN,1,La Coruña (ESP),2016-05-28,1085,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2702.0,ESP,19.0,2016
994,45:02,,Yuxia SHI,1999-01-28,CHN,1,Shangrao (CHN),2018-04-14,1085,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2702.0,CHN,19.0,2018
994,45:02,,Tina POITRAS,1970-10-05,CAN,20,"Ullevi Stadium, Göteborg (SWE)",1995-08-07,1085,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2702.0,SWE,24.0,1995
994,45:02,,María Graciela MENDOZA,1963-03-23,MEX,6,"New York, NY (USA)",1987-05-03,1085,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2702.0,USA,24.0,1987
179,45:02,,Yuxia SHI,1999-01-28,CHN,1,Shangrao (CHN),2018-04-14,1085,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2702.0,CHN,19.0,2018
994,45:02,,Teresa VAILL,1962-11-20,USA,21,"Ullevi Stadium, Göteborg (SWE)",1995-08-07,1085,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2702.0,SWE,32.0,1995
994,45:02,,Sari ESSAYAH,1967-02-21,FIN,15,"Olympic Stadium, Atlanta, GA (USA)",1996-07-29,1085,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2702.0,USA,29.0,1996
994,45:02,,Rimma MAKAROVA,1963-07-18,RUS,9,La Coruña (ESP),1996-04-20,1085,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2702.0,ESP,32.0,1996
994,45:02,,Ildikó ILYÉS,1966-08-28,HUN,4,Balassagyarmat (HUN),1995-09-23,1085,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2702.0,HUN,29.0,1995
179,45:02,,Tatyana KALMYKOVA,1990-01-10,RUS,2,Miskolc (HUN),2005-05-21,1085,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2702.0,HUN,15.0,2005
181,45:03,,Claudia IOVAN,1978-02-25,ROU,33,Poděbrady (CZE),1997-04-19,1084,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2703.0,CZE,19.0,1997
1004,45:03,,Anikó SZEBENSZKY,1965-08-12,HUN,22,"Ullevi Stadium, Göteborg (SWE)",1995-08-07,1084,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2703.0,SWE,30.0,1995
1004,45:03,,Debbi LAWRENCE,1961-10-15,USA,23,"Ullevi Stadium, Göteborg (SWE)",1995-08-07,1084,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2703.0,SWE,33.0,1995
1004,45:03,,Lisa LANGFORD-KEHLER,1967-03-15,GBR,3,Kuala Lumpur (MAS),1998-09-19,1084,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2703.0,MAS,31.0,1998
1004,45:03,,Claudia IOVAN,1978-02-25,ROU,33,Poděbrady (CZE),1997-04-19,1084,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2703.0,CZE,19.0,1997
1004,45:03,,Geovana IRUSTA,1975-09-26,BOL,34,Poděbrady (CZE),1997-04-19,1084,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2703.0,CZE,21.0,1997
181,45:03,,Olga YELISEYEVA,1998-09-06,RUS,1,Sochi (RUS),2016-02-28,1084,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2703.0,RUS,17.0,2016
1004,45:03,,Olga YELISEYEVA,1998-09-06,RUS,1,Sochi (RUS),2016-02-28,1084,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2703.0,RUS,17.0,2016
1004,45:03,,Mariia SAKHARUK,1995-10-14,UKR,2,"Gran Via, Madrid (ESP)",2024-10-06,1084,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2703.0,ESP,29.0,2024
1004,45:03,,Tamara KOVALENKO,1964-06-05,URS,4,"Poljud Stadion, Split (CRO)",1990-08-29,1084,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2703.0,CRO,26.0,1990
1004,45:03,,Maocuo LI,1992-10-20,CHN,7,Madrid (ESP),2022-05-16,1084,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2703.0,ESP,29.0,2022
1004,45:03,,Larisa RAMAZANOVA-KHMELNITSKAYA,1971-09-23,BLR,1,Minsk (BLR),2004-06-25,1084,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2703.0,BLR,32.0,2004
1004,45:03,,Norica CÎMPEAN,1972-03-22,ROU,4,Bucureşti (ROU),2004-06-12,1084,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2703.0,ROU,32.0,2004
1015,45:04,,Paulina BUZIAK,1986-12-16,POL,4,Katowice (POL),2015-09-05,1083,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2704.0,POL,28.0,2015
183,45:04,,Jiahui ZHANG,2005-04-28,CHN,7,Taicang (CHN),2024-03-03,1083,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2704.0,CHN,18.0,2024
1015,45:04,,Miriam RAMÓN,1973-02-10,ECU,24,"Ullevi Stadium, Göteborg (SWE)",1995-08-07,1083,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2704.0,SWE,22.0,1995
183,45:04,,Dongmei GUO,1983-02-05,CHN,4,Chaoyang (CHN),2002-05-26,1083,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2704.0,CHN,19.0,2002
1015,45:04,,Xue CHAI,1988-01-21,CHN,3,La Coruña (ESP),2006-05-14,1083,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2704.0,ESP,18.0,2006
1015,45:04,,Anikó SZEBENSZKY,1965-08-12,HUN,1,Békéscsaba (HUN),1993-03-28,1083,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2704.0,HUN,27.0,1993
183,45:04,,Xue CHAI,1988-01-21,CHN,3,La Coruña (ESP),2006-05-14,1083,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2704.0,ESP,18.0,2006
1015,45:04,,Jiahui ZHANG,2005-04-28,CHN,7,Taicang (CHN),2024-03-03,1083,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2704.0,CHN,18.0,2024
1015,45:04,,Aldara MEILÁN,2006-10-02,ESP,1,Zaragoza (ESP),2024-02-25,1083,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2704.0,ESP,17.0,2024
1015,45:04,,Dongmei GUO,1983-02-05,CHN,4,Chaoyang (CHN),2002-05-26,1083,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2704.0,CHN,19.0,2002
183,45:04,,Aldara MEILÁN,2006-10-02,ESP,1,Zaragoza (ESP),2024-02-25,1083,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2704.0,ESP,17.0,2024
187,45:05,,Lifang ZHANG,1997-12-06,CHN,6,Changbaishan (CHN),2015-09-05,1083,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2705.0,CHN,17.0,2015
187,45:05,,Natalya GRABER,1990-06-19,RUS,8,"Adler, Sochi (RUS)",2009-02-28,1083,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2705.0,RUS,18.0,2009
1022,45:05,,Laura SÁNCHEZ,1983-09-18,ESP,1,Móstoles (ESP),2018-02-04,1083,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2705.0,ESP,34.0,2018
1022,45:05,,Yana SMERDOVA,1998-02-07,RUS,2,Sochi (RUS),2016-02-28,1083,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2705.0,RUS,18.0,2016
1022,45:05,,Lifang ZHANG,1997-12-06,CHN,6,Changbaishan (CHN),2015-09-05,1083,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2705.0,CHN,17.0,2015
187,45:05,,Oksana GOLYATKINA,1995-03-13,RUS,3,Sochi (RUS),2013-02-24,1083,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2705.0,RUS,17.0,2013
1022,45:05,,Nicole COLOMBI,1995-12-29,ITA,2,"Campo Montagna, La Spezia (ITA)",2024-06-30,1083,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2705.0,ITA,28.0,2024
187,45:05,,Yana SMERDOVA,1998-02-07,RUS,2,Sochi (RUS),2016-02-28,1083,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2705.0,RUS,18.0,2016
1022,45:05,,Natalya GRABER,1990-06-19,RUS,8,"Adler, Sochi (RUS)",2009-02-28,1083,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2705.0,RUS,18.0,2009
1022,45:05,,Susan VERMEULEN,1973-02-10,RSA,,Bloemfontein (RSA),1999-04-16,1083,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2705.0,RSA,26.0,1999
1022,45:05,,Kamila HOLPUCHOVÁ,1973-09-27,CZE,2,Békéscsaba (HUN),1993-03-28,1083,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2705.0,HUN,19.0,1993
1022,45:05,,Oksana GOLYATKINA,1995-03-13,RUS,3,Sochi (RUS),2013-02-24,1083,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2705.0,RUS,17.0,2013
1022,45:05,,María VASCO,1975-12-26,ESP,25,"Ullevi Stadium, Göteborg (SWE)",1995-08-07,1083,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2705.0,SWE,19.0,1995
1022,45:05,,Antonella PALMISANO,1991-08-06,ITA,13,Madrid (ESP),2023-04-30,1083,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2705.0,ESP,31.0,2023
1022,45:05,,Kaori KAWAZOE,1995-09-30,JPN,1,Tokyo (JPN),2020-01-01,1083,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2705.0,JPN,24.0,2020
1033,45:06,,Ann PEEL,1961-02-27,CAN,7,"New York, NY (USA)",1987-05-03,1082,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2706.0,USA,26.0,1987
191,45:06,,Susana FEITOR,1975-01-28,POR,11,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-14,1082,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2706.0,GER,18.0,1993
1033,45:06,,Valentina TSYBULSKAYA,1968-02-19,BLR,12,"Olympiastadion, Helsinki (FIN)",1994-08-09,1082,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2706.0,FIN,26.0,1994
1033,45:06,,Susana FEITOR,1975-01-28,POR,11,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-14,1082,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2706.0,GER,18.0,1993
1033,45:06,,Ildikó ILYÉS,1966-08-28,HUN,3,Békéscsaba (HUN),1993-03-28,1082,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2706.0,HUN,26.0,1993
191,45:06,,Yutong YANG,2007-01-14,CHN,2,Taicang (CHN),2025-03-01,1082,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2706.0,CHN,18.0,2025
1033,45:06,,Yukiko UMENO,2003-01-08,JPN,2,Tokyo (JPN),2025-01-01,1082,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2706.0,JPN,21.0,2025
1033,45:06,,Xizhen YANG,2006-03-11,CHN,1f1,Antalya (TUR),2024-04-21,1082,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2706.0,TUR,18.0,2024
1033,45:06,,Mingming HA,1982-04-15,CHN,5,Qufu (CHN),2002-09-14,1082,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2706.0,CHN,20.0,2002
1033,45:06,,Mónika PESTI,1975-06-27,HUN,25,Dudince (SVK),1998-04-25,1082,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2706.0,SVK,22.0,1998
1033,45:06,,Yutong YANG,2007-01-14,CHN,2,Taicang (CHN),2025-03-01,1082,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2706.0,CHN,18.0,2025
191,45:06,,Xizhen YANG,2006-03-11,CHN,1f1,Antalya (TUR),2024-04-21,1082,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2706.0,TUR,18.0,2024
1042,45:07,,Darya CHERNOVA,2001-04-12,RUS,2,Sochi (RUS),2020-02-17,1082,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2707.0,RUS,18.0,2020
1042,45:07,,Miyu NAITO,2002-12-24,JPN,4,Tokyo (JPN),2024-01-01,1082,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2707.0,JPN,21.0,2024
1042,45:07,,Jiao WANG,2000-02-01,CHN,6,Huangshan (CHN),2019-03-09,1082,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2707.0,CHN,19.0,2019
1042,45:07,,Han XIAO,1998-11-12,CHN,5,Huangshan (CHN),2017-03-04,1082,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2707.0,CHN,18.0,2017
1042,45:07,,Viktória MADARÁSZ,1985-05-12,HUN,3,Bacúch (SVK),2013-09-28,1082,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2707.0,SVK,28.0,2013
1042,45:07,,Vira ZOZULYA,1970-08-31,UKR,35,Poděbrady (CZE),1997-04-19,1082,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2707.0,CZE,26.0,1997
194,45:07,,Xiaoyan LIU,1985-09-04,CHN,6,Qingdao (CHN),2003-09-27,1082,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2707.0,CHN,18.0,2003
194,45:07,,Han XIAO,1998-11-12,CHN,5,Huangshan (CHN),2017-03-04,1082,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2707.0,CHN,18.0,2017
1042,45:07,,Quanming WU,2001-11-16,CHN,9,Tianjin (CHN),2017-09-04,1082,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2707.0,CHN,15.0,2017
1042,45:07,,Inês HENRIQUES,1980-05-01,POR,2,Lisboa (POR),2005-07-23,1082,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2707.0,POR,25.0,2005
1042,45:07,,Oslaidis CRUZ,1974-03-12,CUB,1,Sancti Spiritus (CUB),2000-03-17,1082,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2707.0,CUB,26.0,2000
1042,45:07,,Sonata MILUŠAUSKAITĖ,1973-08-21,LTU,3,Seia (POR),2006-07-22,1082,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2707.0,POR,32.0,2006
1042,45:07,,Xiaoyan LIU,1985-09-04,CHN,6,Qingdao (CHN),2003-09-27,1082,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2707.0,CHN,18.0,2003
1042,45:07,,Ryoko SAKAKURA,1976-05-09,JPN,1,Kobe (JPN),2006-09-09,1082,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2707.0,JPN,30.0,2006
194,45:07,,Darya CHERNOVA,2001-04-12,RUS,2,Sochi (RUS),2020-02-17,1082,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2707.0,RUS,18.0,2020
194,45:07,,Jiao WANG,2000-02-01,CHN,6,Huangshan (CHN),2019-03-09,1082,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2707.0,CHN,19.0,2019
194,45:07,,Quanming WU,2001-11-16,CHN,9,Tianjin (CHN),2017-09-04,1082,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2707.0,CHN,15.0,2017
1054,45:08,,Jiayi SUN,2000-08-18,CHN,7,Huangshan (CHN),2019-03-09,1081,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2708.0,CHN,18.0,2019
1054,45:08,,Ke XUE,1998-03-14,CHN,1f1,Changbaishan (CHN),2015-09-05,1081,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2708.0,CHN,17.0,2015
1054,45:08,,Sari ESSAYAH,1967-02-21,FIN,4,"Estadio Olímpico, Barcelona (ESP)",1992-08-03,1081,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2708.0,ESP,25.0,1992
1054,45:08,,Alegna GONZÁLEZ,1999-01-02,MEX,1,Taicang (CHN),2018-05-06,1081,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2708.0,CHN,19.0,2018
1054,45:08,,Agnieszka SZWARNÓG,1986-12-28,POL,5,Katowice (POL),2015-09-05,1081,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2708.0,POL,28.0,2015
199,45:08,,Lingfen ZHANG,2001-10-22,CHN,2,Taian (CHN),2020-09-19,1081,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2708.0,CHN,18.0,2020
1054,45:08,,Mária URBANIKNÉ ROSZA,1967-02-12,HUN,1,Ózd (HUN),1990-05-27,1081,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2708.0,HUN,23.0,1990
1054,45:08,,Sylwia KORZENIOWSKA,1980-04-25,POL,1,Zaniemsyl (POL),2004-04-17,1081,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2708.0,POL,23.0,2004
1054,45:08,,Masumi FUCHISE,1986-09-02,JPN,2,Tokyo (JPN),2021-01-01,1081,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2708.0,JPN,34.0,2021
1054,45:08,,Lingfen ZHANG,2001-10-22,CHN,2,Taian (CHN),2020-09-19,1081,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2708.0,CHN,18.0,2020
1054,45:08,,Sun QIE,2003-01-09,CHN,1,Beichuan (CHN),2021-04-10,1081,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2708.0,CHN,18.0,2021
1054,45:08,,Jingxue LI,1970-02-10,CHN,7,Fukuoka (JPN),1995-09-02,1081,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2708.0,JPN,25.0,1995
1054,45:08,,Marta ZUKOWSKA,1972-06-04,POL,10,La Coruña (ESP),1996-04-20,1081,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2708.0,ESP,23.0,1996
199,45:08,,Sun QIE,2003-01-09,CHN,1,Beichuan (CHN),2021-04-10,1081,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2708.0,CHN,18.0,2021
1054,45:08,,Zuzana MALÍKOVÁ,1983-08-02,SVK,1,Borsky Mikulás (SVK),2006-06-10,1081,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2708.0,SVK,22.0,2006
199,45:08,,Alegna GONZÁLEZ,1999-01-02,MEX,1,Taicang (CHN),2018-05-06,1081,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2708.0,CHN,19.0,2018
199,45:08,,Jiayi SUN,2000-08-18,CHN,7,Huangshan (CHN),2019-03-09,1081,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2708.0,CHN,18.0,2019
199,45:08,,Ke XUE,1998-03-14,CHN,1f1,Changbaishan (CHN),2015-09-05,1081,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2708.0,CHN,17.0,2015
1067,45:09,,Sangzhuoma GE,1998-07-16,CHN,10,Tianjin (CHN),2017-09-04,1081,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2709.0,CHN,19.0,2017
1067,45:09,,Andrea ALFÖLDI,1964-09-22,HUN,4,Békéscsaba (HUN),1993-03-28,1081,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2709.0,HUN,28.0,1993
1067,45:09,,Monica GUNNARSSON,1965-04-22,SWE,6,"Stadio Olimpico, Roma (ITA)",1987-09-01,1081,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2709.0,ITA,22.0,1987
1067,45:09,,Eleonora Anna GIORGI,1989-09-14,ITA,3,Andria (ITA),2012-03-11,1081,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2709.0,ITA,22.0,2012
204,45:09,,Sangzhuoma GE,1998-07-16,CHN,10,Tianjin (CHN),2017-09-04,1081,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2709.0,CHN,19.0,2017
204,45:09,,Meryem BEKMEZ,2000-07-31,TUR,1,Antalya (TUR),2018-02-03,1081,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2709.0,TUR,17.0,2018
1067,45:09,,Svetlana TOLSTAYA,1971-08-09,KAZ,36,Poděbrady (CZE),1997-04-19,1081,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2709.0,CZE,25.0,1997
1067,45:09,,Mária GÁLIKOVÁ,1980-08-21,SVK,5,Katowice (POL),2014-09-13,1081,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2709.0,POL,34.0,2014
1067,45:09,,Ildikó ILYÉS,1966-08-28,HUN,2,Békéscsaba (HUN),1990-04-08,1081,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2709.0,HUN,23.0,1990
1067,45:09,,Natalya SERBINENKO,1959-01-27,URS,8,"New York, NY (USA)",1987-05-03,1081,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2709.0,USA,28.0,1987
1067,45:09,,Meryem BEKMEZ,2000-07-31,TUR,1,Antalya (TUR),2018-02-03,1081,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2709.0,TUR,17.0,2018
1076,45:10,,Liyue HU,2002-10-08,CHN,7,Huangshan (CHN),2021-03-20,1080,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2710.0,CHN,18.0,2021
1076,45:10,,Ting ZHANG,2004-01-28,CHN,5,Huangshan (CHN),2021-03-20,1080,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2710.0,CHN,17.0,2021
1076,45:10,,Huan LIU,1993-02-24,CHN,3f1,Beijing (CHN),2010-09-18,1080,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2710.0,CHN,17.0,2010
1076,45:10,,Lamei YIN,2002-12-21,CHN,4,Xi'an (CHN),2021-09-20,1080,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2710.0,CHN,18.0,2021
206,45:10,,Lamei YIN,2002-12-21,CHN,4,Xi'an (CHN),2021-09-20,1080,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2710.0,CHN,18.0,2021
206,45:10,,Liyue HU,2002-10-08,CHN,7,Huangshan (CHN),2021-03-20,1080,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2710.0,CHN,18.0,2021
206,45:10,,Ting ZHANG,2004-01-28,CHN,5,Huangshan (CHN),2021-03-20,1080,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2710.0,CHN,17.0,2021
1076,45:10,,Natalya GRABER,1990-06-19,RUS,10,"Adler, Sochi (RUS)",2008-02-24,1080,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2710.0,RUS,17.0,2008
1076,45:10,,Nathalie FORTAIN,1969-07-12,FRA,37,Poděbrady (CZE),1997-04-19,1080,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2710.0,CZE,27.0,1997
1076,45:10,,Andrea ALFÖLDI,1964-09-22,HUN,2,Ózd (HUN),1990-05-27,1080,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2710.0,HUN,25.0,1990
1076,45:10,,Sari ESSAYAH,1967-02-21,FIN,5,"Poljud Stadion, Split (CRO)",1990-08-29,1080,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2710.0,CRO,23.0,1990
1076,45:10,,Natalie SAVILLE,1978-09-07,AUS,1,Melbourne (AUS),1997-02-27,1080,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2710.0,AUS,18.0,1997
206,45:10,,Natalie SAVILLE,1978-09-07,AUS,1,Melbourne (AUS),1997-02-27,1080,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2710.0,AUS,18.0,1997
206,45:10,,Dongmei GUO,1983-02-05,CHN,6,Qufu (CHN),2002-09-14,1080,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2710.0,CHN,19.0,2002
206,45:10,,Natalya GRABER,1990-06-19,RUS,10,"Adler, Sochi (RUS)",2008-02-24,1080,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2710.0,RUS,17.0,2008
