rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
107,45:55,,Ken-ichi TAKAHASHI,1973-01-16,JPN,1,Kosa (JPN),1997-12-14,1152.0,10-miles-road,road-running,male,senior,10-miles-road,track,2755.0,JPN,24.0,1997
107,45:55,,Charles CHERUIYOT TOROTICH,1988-08-04,KEN,5,Tilburg (NED),2012-09-02,1152.0,10-miles-road,road-running,male,senior,10-miles-road,track,2755.0,NED,24.0,2012
113,45:56,,Benson MASYA,1970-05-14,KEN,1,Portsmouth (GBR),1995-10-08,1151.0,10-miles-road,road-running,male,senior,10-miles-road,track,2756.0,GBR,25.0,1995
113,45:56,,Hezron Nyandusi OTWORI,1976-12-25,KEN,3,"Flint, MI (USA)",1997-08-23,1151.0,10-miles-road,road-running,male,senior,10-miles-road,track,2756.0,USA,20.0,1997
113,45:56,,Rodgers ROP,1976-02-16,KEN,1,Tilburg (NED),2001-06-03,1151.0,10-miles-road,road-running,male,senior,10-miles-road,track,2756.0,NED,25.0,2001
113,45:56,,Ridouane HARROUFI,1981-07-30,MAR,1,"Washington, DC (USA)",2009-04-05,1151.0,10-miles-road,road-running,male,senior,10-miles-road,track,2756.0,USA,27.0,2009
113,45:56,,John MURITU,1996-06-30,KEN,1,Kosa (JPN),2018-12-02,1151.0,10-miles-road,road-running,male,senior,10-miles-road,track,2756.0,JPN,22.0,2018
113,45:56,,Hillary BOR,1989-11-22,USA,3,"Washington, DC (USA)",2024-04-07,1151.0,10-miles-road,road-running,male,senior,10-miles-road,track,2756.0,USA,34.0,2024
119,45:57,,Masashi NONAKA,1995-11-10,JPN,6,Kosa (JPN),2022-12-04,1151.0,10-miles-road,road-running,male,senior,10-miles-road,track,2757.0,JPN,27.0,2022
119,45:57,,Taku FUJIMOTO,1989-09-11,JPN,2,Kosa (JPN),2018-12-02,1151.0,10-miles-road,road-running,male,senior,10-miles-road,track,2757.0,JPN,29.0,2018
119,45:57,,Philemon RONO,1991-02-08,KEN,6,Tilburg (NED),2012-09-02,1151.0,10-miles-road,road-running,male,senior,10-miles-road,track,2757.0,NED,21.0,2012
119,45:57,,Ken-ichi TAKAHASHI,1973-01-16,JPN,1,Karatsu (JPN),1997-02-09,1151.0,10-miles-road,road-running,male,senior,10-miles-road,track,2757.0,JPN,24.0,1997
119,45:57,,Patrick NTHIWA,1983-06-30,KEN,3,"Philadelphia, PA (USA)",2002-05-05,1151.0,10-miles-road,road-running,male,senior,10-miles-road,track,2757.0,USA,18.0,2002
119,45:57,,Edwin KIMAIYO,1986-09-02,KEN,3,Schortens (GER),2010-08-21,1151.0,10-miles-road,road-running,male,senior,10-miles-road,track,2757.0,GER,23.0,2010
125,45:58,,Cyrus KINGORI,1997-01-05,KEN,3,Kosa (JPN),2018-12-02,1150.0,10-miles-road,road-running,male,senior,10-miles-road,track,2758.0,JPN,21.0,2018
125,45:58,,Peter KIPSIRAT,,KEN,3,Amsterdam (NED),2022-09-17,1150.0,10-miles-road,road-running,male,senior,10-miles-road,track,2758.0,NED,,2022
125,45:58,,Aidan REED,1998-01-15,USA,4,"Washington, DC (USA)",2025-04-06,1150.0,10-miles-road,road-running,male,senior,10-miles-road,track,2758.0,USA,27.0,2025
125,45:58,,Yuta SHITARA,1991-12-18,JPN,1,Kosa (JPN),2017-12-03,1150.0,10-miles-road,road-running,male,senior,10-miles-road,track,2758.0,JPN,25.0,2017
125,45:58,,Thomas OSANO,1970-06-04,KEN,2,Zaandam (NED),1995-09-17,1150.0,10-miles-road,road-running,male,senior,10-miles-road,track,2758.0,NED,25.0,1995
125,45:58,,Joseph Nginyi KARIUKI,1970-01-18,KEN,2,"Washington, DC (USA)",1998-04-05,1150.0,10-miles-road,road-running,male,senior,10-miles-road,track,2758.0,USA,28.0,1998
125,45:58,,Samson LOYWAPET,,KEN,3,Zaandam (NED),1994-09-18,1150.0,10-miles-road,road-running,male,senior,10-miles-road,track,2758.0,NED,,1994
125,45:58,,Feyisa LILESA,1990-02-01,ETH,2,"Washington, DC (USA)",2009-04-05,1150.0,10-miles-road,road-running,male,senior,10-miles-road,track,2758.0,USA,19.0,2009
133,45:59,,Eliud KURGAT,1976-03-20,KEN,1,Tilburg (NED),1999-06-06,1149.0,10-miles-road,road-running,male,senior,10-miles-road,track,2759.0,NED,23.0,1999
133,45:59,,Hailu MEKONNEN,1980-04-04,ETH,2f1,Kosa (JPN),2008-12-07,1149.0,10-miles-road,road-running,male,senior,10-miles-road,track,2759.0,JPN,28.0,2008
133,45:59,,Silas Kipngetich SANG,1978-08-21,KEN,3,"Washington, DC (USA)",2009-04-05,1149.0,10-miles-road,road-running,male,senior,10-miles-road,track,2759.0,USA,30.0,2009
133,45:59,,Eliud TARUS,1993-03-03,KEN,3,Tilburg (NED),2014-09-07,1149.0,10-miles-road,road-running,male,senior,10-miles-road,track,2759.0,NED,21.0,2014
133,45:59,,Peter LYNCH,1997-11-26,IRL,,"Washington, DC (USA)",2025-04-06,1149.0,10-miles-road,road-running,male,senior,10-miles-road,track,2759.0,USA,27.0,2025
138,46:00,,Andrew Kwemoi MAN'GATA,1994-09-12,KEN,4,Tilburg (NED),2014-09-07,1148.0,10-miles-road,road-running,male,senior,10-miles-road,track,2760.0,NED,20.0,2014
138,46:00,,Sila KIPTOO,1996-02-03,KEN,2,"Philadelphia, PA (USA)",2022-05-01,1148.0,10-miles-road,road-running,male,senior,10-miles-road,track,2760.0,USA,26.0,2022
138,46:00,,Moses Ndiema KIPSIRO,1986-09-02,UGA,1,Portsmouth (GBR),2015-10-25,1148.0,10-miles-road,road-running,male,senior,10-miles-road,track,2760.0,GBR,29.0,2015
138,46:00,,Karim EL MABCHOUR,1982-07-08,MAR,4,"Washington, DC (USA)",2009-04-05,1148.0,10-miles-road,road-running,male,senior,10-miles-road,track,2760.0,USA,26.0,2009
138,46:00,,Nathan MARTIN,1989-12-18,USA,4,"Washington, DC (USA)",2024-04-07,1148.0,10-miles-road,road-running,male,senior,10-miles-road,track,2760.0,USA,34.0,2024
138,46:00,,Peter GITHUKA,1969-02-14,KEN,4,"Flint, MI (USA)",1997-08-23,1148.0,10-miles-road,road-running,male,senior,10-miles-road,track,2760.0,USA,28.0,1997
138,46:00,,Kenji TAKAO,1975-03-23,JPN,3,Kosa (JPN),1996-12-08,1148.0,10-miles-road,road-running,male,senior,10-miles-road,track,2760.0,JPN,21.0,1996
138,46:00,,Herb LINDSAY,1954-11-12,USA,1,"New York, NY (USA)",1980-04-27,1148.0,10-miles-road,road-running,male,senior,10-miles-road,track,2760.0,USA,25.0,1980
138,46:00,,Joseph KIMANI,1972-09-21,KEN,2,"St. Petersburg, FL (USA)",1997-10-18,1148.0,10-miles-road,road-running,male,senior,10-miles-road,track,2760.0,USA,25.0,1997
138,46:00,,Ismael KIPRONO,1998-05-17,KEN,4,Amsterdam (NED),2024-09-22,1148.0,10-miles-road,road-running,male,senior,10-miles-road,track,2760.0,NED,26.0,2024
