rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
14356,55.08,,Oona SORMUNEN,1989-08-02,FIN,1,Uusikaupunki (FIN),2011-08-21,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.08,FIN,22.0,2011
14356,55.08,,Susanne SIEBERT,1984-08-02,GER,1,Passau (GER),2011-07-16,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.08,GER,26.0,2011
14356,55.08,,Oksana GROMOVA,1980-09-23,RUS,3,"Adler, Sochi (RUS)",2011-02-24,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.08,RUS,30.0,2011
14356,55.08,,Marina MAKSIMOVA,1985-05-20,RUS,2,"Adler, Sochi (RUS)",2011-02-12,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.08,RUS,25.0,2011
14356,55.08,,Elisabeth PAUER,1983-05-01,AUT,8,Luzern (SUI),2009-07-15,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.08,SUI,26.0,2009
14356,55.08,,Sílvia CRUZ,1980-12-29,POR,2f1,Vila Nova de Cerveira (POR),2009-07-04,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.08,POR,28.0,2009
14356,55.08,,Alicia DESHASIER,1984-04-15,USA,4f2,"Eugene, OR (USA)",2009-06-27,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.08,USA,25.0,2009
14356,55.08,,Buoban PHAMANG,1986-12-27,THA,1,Almaty (KAZ),2008-06-08,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.08,KAZ,21.0,2008
14356,55.08,,Oksana GROMOVA,1980-09-23,RUS,4,Vila Real de Santo António (POR),2008-05-24,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.08,POR,27.0,2008
14356,55.08,,Xénia FRAJKA,1982-01-24,HUN,1,Székesfehérvár (HUN),2007-07-29,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.08,HUN,25.0,2007
14356,55.08,,Kirsi AHONEN,1976-04-08,FIN,4,Pori (FIN),2005-07-16,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.08,FIN,29.0,2005
14356,55.08,,Chunhua LIU,1986-10-01,CHN,2,Zhaoqing (CHN),2005-04-10,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.08,CHN,18.0,2005
14356,55.08,,Stefanie HESSLER,1983-03-16,GER,4,Ulm (GER),2003-06-28,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.08,GER,20.0,2003
14356,55.08,,Ning MA,1983-11-04,CHN,2,Deyang (CHN),2002-05-12,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.08,CHN,18.0,2002
14356,55.08,,Sigrid BORGE,1995-12-03,NOR,15q1,"Olympic Stadium, London (GBR)",2017-08-06,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.08,GBR,21.0,2017
14356,55.08,,Maria Lucelly MURILLO,1991-05-05,COL,1,Cuenca (ECU),2019-04-13,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.08,ECU,27.0,2019
14387,55.07,,Luz Mariana CASTRO,1997-01-23,MEX,5,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",2024-05-04,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.07,USA,27.0,2024
194,55.07,,Skylar CICCOLINI,2001-07-23,USA,6f1,Buenos Aires (ARG),2018-10-16,,javelin-throw-500g,throws,female,u18,javelin-throw,field,55.07,ARG,17.0,2018
194,55.07,,Ying WANG,2001-06-05,CHN,2,Bangkok (THA),2017-05-22,,javelin-throw-500g,throws,female,u18,javelin-throw,field,55.07,THA,15.0,2017
14387,55.07,,Sigrid BORGE,1995-12-03,NOR,2,"Stadion Juliska, Praha (CZE)",2024-06-03,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.07,CZE,28.0,2024
14387,55.07,,Münevver HANCI,2001-01-25,TUR,1,"Atıcılar Atletizm Sahası, Bursa (TUR)",2022-05-28,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.07,TUR,21.0,2022
14387,55.07,,Jade MARAVAL,2002-06-06,FRA,1f1,"Estádio Dr. Magalhães Pessoa, Leiria (POR)",2024-03-09,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.07,POR,21.0,2024
14387,55.07,,Sueli Pereira DOS SANTOS,1965-01-08,BRA,1,Buenos Aires (ARG),2000-03-25,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.07,ARG,35.0,2000
14387,55.07,,Barbara MADEJCZYK,1976-09-30,POL,2,Sopot (POL),2000-08-30,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.07,POL,23.0,2000
14387,55.07,,Li ZHANG,1978-10-19,CHN,3,Jakarta (INA),2000-08-30,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.07,INA,21.0,2000
14387,55.07,,Barbora ŠPOTÁKOVÁ,1981-06-30,CZE,1,Praha (CZE),2003-06-27,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.07,CZE,22.0,2003
14387,55.07,,Réka SZILÁGYI,1996-01-19,HUN,1,Budapest (HUN),2017-06-30,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.07,HUN,21.0,2017
14387,55.07,,Taina UPPA-KOLKKALA,1976-10-24,FIN,5q,Helsinki (FIN),2003-08-09,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.07,FIN,26.0,2003
14387,55.07,,Barbora ŠPOTÁKOVÁ,1981-06-30,CZE,4,Bratislava (SVK),2004-06-10,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.07,SVK,22.0,2004
14387,55.07,,Yuki EBIHARA,1985-10-28,JPN,1,Kobe (JPN),2006-07-01,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.07,JPN,20.0,2006
14387,55.07,,Yelena MAKAROVA,1981-12-21,RUS,5,Zhukovskiy (RUS),2007-06-09,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.07,RUS,25.0,2007
14387,55.07,,Oksana GROMOVA,1980-09-23,RUS,3,Yerino (RUS),2011-06-04,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.07,RUS,30.0,2011
14387,55.07,,Sanni UTRIAINEN,1991-02-05,FIN,2,Saarijärvi (FIN),2011-06-26,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.07,FIN,20.0,2011
14387,55.07,,Melissa DUPRÉ,1986-11-05,BEL,3,Uden (NED),2011-07-02,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.07,NED,24.0,2011
14387,55.07,,Oona SORMUNEN,1989-08-02,FIN,1,Raasepori (FIN),2014-06-08,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.07,FIN,24.0,2014
14387,55.07,,Urszula JAKIMOWICZ,1988-06-11,POL,1,Gdansk (POL),2014-06-14,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.07,POL,26.0,2014
14387,55.07,,Jelena JAAKKOLA,1989-03-07,FIN,4,Kuortane (FIN),2014-07-13,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.07,FIN,25.0,2014
14387,55.07,,Lidia PARADA,1993-06-11,ESP,1,Vila Nova de Cerveira (POR),2016-04-24,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.07,POR,22.0,2016
14387,55.07,,Jana WOYTKOWSKA,1977-08-07,GER,6,Braunschweig (GER),2000-07-29,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.07,GER,22.0,2000
14387,55.07,,Rafaela TORRES GONÇALVES,1991-11-27,BRA,3,Sao Bernardo do Campo (BRA),2017-05-03,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.07,BRA,25.0,2017
14387,55.07,,Lisanne SCHOL,1991-06-22,NED,1,"Sportpark Valkenhuizen, Arnhem (NED)",2020-08-16,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.07,NED,29.0,2020
14387,55.07,,Lea WIPPER,2001-10-14,GER,9q2,"Olympiastadion, München (GER)",2022-08-18,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.07,GER,20.0,2022
14387,55.07,,Beatrice LANTZ,1997-10-22,SWE,1,"Sollentunavallen, Sollentuna (SWE)",2022-07-23,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.07,SWE,24.0,2022
14387,55.07,,Christine WINKLER,1995-05-04,GER,3,"Westpfalzstadion, Zweibrücken (GER)",2021-06-19,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.07,GER,26.0,2021
14387,55.07,,Martina PÍŠOVÁ,1994-07-20,CZE,1,"Mestský Stadion Sletište, Kladno (CZE)",2020-07-18,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.07,CZE,26.0,2020
14387,55.07,,Mackenzie LITTLE,1996-12-22,AUS,4,"SOPAC, Sydney (AUS)",2020-02-22,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.07,AUS,23.0,2020
196,55.06,,Julia VALTANEN,2001-05-06,FIN,1,Stockholm (SWE),2017-09-02,,javelin-throw-500g,throws,female,u18,javelin-throw,field,55.06,SWE,16.0,2017
831,55.06,,Rhema OTABOR,2002-12-03,BAH,1,"Estadio Nacional - La Sabana, San José (CRC)",2021-07-11,987.0,javelin-throw,throws,female,u20,javelin-throw,field,55.06,CRC,18.0,2021
831,55.06,,Jelena JAAKKOLA,1989-03-07,FIN,3,Lapinlahti (FIN),2008-07-20,987.0,javelin-throw,throws,female,u20,javelin-throw,field,55.06,FIN,19.0,2008
831,55.06,,Buoban PHAMANG,1986-12-27,THA,1,Manila (PHI),2005-11-28,987.0,javelin-throw,throws,female,u20,javelin-throw,field,55.06,PHI,18.0,2005
14415,55.06,,Mikaela INGBERG,1974-07-29,FIN,2f1,Karlskrona (SWE),2008-06-16,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.06,SWE,33.0,2008
14415,55.06,,Buoban PHAMANG,1986-12-27,THA,1,Manila (PHI),2005-11-28,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.06,PHI,18.0,2005
196,55.06,,Fanni KÖVÉR,2004-02-15,HUN,1,"Egyetemi Stadion, Veszprém (HUN)",2020-10-11,,javelin-throw-500g,throws,female,u18,javelin-throw,field,55.06,HUN,16.0,2020
196,55.06,,Aliaksandra KONSHYNA,2001-08-14,BLR,4q1,Buenos Aires (ARG),2018-10-13,,javelin-throw-500g,throws,female,u18,javelin-throw,field,55.06,ARG,17.0,2018
14415,55.06,,Jelena JAAKKOLA,1989-03-07,FIN,3,Lapinlahti (FIN),2008-07-20,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.06,FIN,19.0,2008
14415,55.06,,Dayami DELGADO,1985-03-14,CUB,2,La Habana (CUB),2009-03-07,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.06,CUB,23.0,2009
14415,55.06,,Natalya DAVYDOVA,1978-11-24,RUS,,Moskva (RUS),2005-06-05,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.06,RUS,26.0,2005
14415,55.06,,Xénia FRAJKA,1982-01-24,HUN,1,Budapest (HUN),2004-05-23,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.06,HUN,22.0,2004
14415,55.06,,Paula HUHTANIEMI-TARVAINEN,1973-02-17,FIN,9q2,"Stade de France, Paris-St-Denis (FRA)",2003-08-28,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.06,FRA,30.0,2003
14415,55.06,,Monica STOIAN,1982-08-25,ROU,1,Bucureşti (ROU),2002-07-02,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.06,ROU,19.0,2002
14415,55.06,,Barbara MADEJCZYK,1976-09-30,POL,3,Nitra (SVK),2000-08-26,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.06,SVK,23.0,2000
14415,55.06,,Susan MATHIES,1977-01-22,GER,9,Halle (GER),2000-05-27,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.06,GER,23.0,2000
831,55.06,,Fanni KÖVÉR,2004-02-15,HUN,2,"Bregyó Athletic Center, Székesfehérvár (HUN)",2021-09-11,987.0,javelin-throw,throws,female,u20,javelin-throw,field,55.06,HUN,17.0,2021
14415,55.06,,Petra ANDREJSKOVÁ,1992-06-25,CZE,1,"Městský stadión Černá hora, Litomyšl (CZE)",2022-08-03,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.06,CZE,30.0,2022
14415,55.06,,Kelechi NWANAGA,1997-12-24,NGR,1,"Florida State University - Mike Long Track, Tallahassee, FL (USA)",2022-03-25,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.06,USA,24.0,2022
14415,55.06,,Kimberly HAMILTON,1985-11-28,USA,1,"Knoxville, TN (USA)",2015-04-11,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.06,USA,29.0,2015
14415,55.06,,Liina LAASMA,1992-01-13,EST,1,Tallinn (EST),2018-06-23,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.06,EST,26.0,2018
14415,55.06,,Hanna HATSKO-FEDUSOVA,1990-10-03,UKR,7,Rovereto (ITA),2018-08-23,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.06,ITA,27.0,2018
14415,55.06,,Shiori TOMA,1996-02-07,JPN,1,Uozu (JPN),2019-05-12,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.06,JPN,23.0,2019
14415,55.06,,Ella VEDENEYEVA,1998-11-30,RUS,2,"Yunost Stadium, Adler, Sochi (RUS)",2021-02-25,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.06,RUS,22.0,2021
14415,55.06,,Vanja SPAIĆ,1995-12-31,BIH,4,"Hayward Field, Eugene, OR (USA)",2021-06-10,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.06,USA,25.0,2021
14415,55.06,,Rhema OTABOR,2002-12-03,BAH,1,"Estadio Nacional - La Sabana, San José (CRC)",2021-07-11,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.06,CRC,18.0,2021
14415,55.06,,Fanni KÖVÉR,2004-02-15,HUN,2,"Bregyó Athletic Center, Székesfehérvár (HUN)",2021-09-11,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.06,HUN,17.0,2021
14415,55.06,,Jana VAN SCHALKWYK,2001-03-07,RSA,2,"Millican Field at Throw Town, Ramona, OK (USA)",2025-04-11,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.06,USA,24.0,2025
14415,55.06,,Christine WINKLER,1995-05-04,GER,4,"Stadion an der Wiesenstraße, Thum (GER)",2022-05-28,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.06,GER,27.0,2022
14415,55.06,,Erica WHEELER,1967-11-28,USA,1,"Palo Alto, CA (USA)",1999-05-08,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.06,USA,31.0,1999
14415,55.06,,Sanne ERKKOLA,1994-03-08,FIN,2,"Stadion, Lahti (FIN)",2023-07-28,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.06,FIN,29.0,2023
14415,55.06,,Paola PADOVAN,1995-12-04,ITA,1,"Pista Fantoni, Mondovi (ITA)",2024-06-02,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.06,ITA,28.0,2024
14415,55.06,,Skylar CICCOLINI,2001-07-23,USA,6,"Hayward Field, Eugene, OR (USA)",2024-06-06,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.06,USA,22.0,2024
14415,55.06,,Jona AIGOUY,1999-04-19,FRA,7,"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",2024-06-22,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.06,FIN,25.0,2024
14415,55.06,,Luz Mariana CASTRO,1997-01-23,MEX,1,"Centro Deportivo Olímpico Mexicano, Ciudad de México (MEX)",2024-06-28,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.06,MEX,27.0,2024
14415,55.06,,Kihou KUZE,1995-03-28,JPN,5,"Sunrise Park, Saga (JPN)",2024-10-13,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.06,JPN,29.0,2024
14415,55.06,,Nadeeka LAKMALI,1981-09-18,SRI,2f1,Pihtipudas (FIN),2014-06-29,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.06,FIN,32.0,2014
14415,55.06,,Jelena JAAKKOLA,1989-03-07,FIN,1,Lapua (FIN),2010-06-03,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.06,FIN,21.0,2010
14415,55.06,,Hana'a OMAR,1983-01-03,EGY,1,Cairo (EGY),2009-06-13,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.06,EGY,26.0,2009
14415,55.06,,Margaux NICOLLIN,1995-05-01,FRA,2,Millau (FRA),2018-02-24,987.0,javelin-throw,throws,female,senior,javelin-throw,field,55.06,FRA,22.0,2018
835,55.05,,Sayuka KURATA,2004-05-22,JPN,7,"Yanmar Stadium Nagai, Osaka (JPN)",2023-06-02,986.0,javelin-throw,throws,female,u20,javelin-throw,field,55.05,JPN,19.0,2023
835,55.05,,Qiongnan YOU,1989-11-06,CHN,2,Yichun (CHN),2006-05-13,986.0,javelin-throw,throws,female,u20,javelin-throw,field,55.05,CHN,16.0,2006
835,55.05,,Fanni KÖVÉR,2004-02-15,HUN,1,"SZIE Atlétika Centrum, Gödöllő (HUN)",2020-06-27,986.0,javelin-throw,throws,female,u20,javelin-throw,field,55.05,HUN,16.0,2020
835,55.05,,Veronika ŠOKOTA,2004-03-09,CRO,2,Istanbul (TUR),2021-06-12,986.0,javelin-throw,throws,female,u20,javelin-throw,field,55.05,TUR,17.0,2021
835,55.05,,Fanni KÖVÉR,2004-02-15,HUN,3,"Egyetemi Stadion, Veszprém (HUN)",2023-05-28,986.0,javelin-throw,throws,female,u20,javelin-throw,field,55.05,HUN,19.0,2023
14448,55.05,,Oksana GROMOVA,1980-09-23,RUS,1,Moskva (RUS),2013-07-15,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.05,RUS,32.0,2013
14448,55.05,,Mareike RITTWEG,1984-06-01,GER,1,Darmstadt (GER),2011-05-28,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.05,GER,27.0,2011
14448,55.05,,Avigail PINO,2001-12-11,COL,3,Bogotá (COL),2022-05-06,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.05,COL,20.0,2022
14448,55.05,,Veronika ŠOKOTA,2004-03-09,CRO,2,Istanbul (TUR),2021-06-12,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.05,TUR,17.0,2021
14448,55.05,,Fanni KÖVÉR,2004-02-15,HUN,1,"SZIE Atlétika Centrum, Gödöllő (HUN)",2020-06-27,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.05,HUN,16.0,2020
14448,55.05,,Hui-Jun LI,1999-05-12,TPE,1,Taoyuan (TPE),2019-10-23,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.05,TPE,20.0,2019
14448,55.05,,Gerli ISRAEL,1995-02-07,EST,1,Tallinn (EST),2019-07-15,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.05,EST,24.0,2019
14448,55.05,,Lingdan SU,1997-01-12,CHN,1,Guangzhou (CHN),2018-12-30,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.05,CHN,21.0,2018
14448,55.05,,Mikako YAMASHITA,1997-05-03,JPN,1,Okinawa (JPN),2018-03-10,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.05,JPN,20.0,2018
14448,55.05,,Lisanne SCHOL,1991-06-22,NED,1,Lisse (NED),2015-05-09,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.05,NED,23.0,2015
14448,55.05,,Xénia NAGY,1986-03-29,HUN,3,"Stadion Juliska, Praha (CZE)",2012-06-11,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.05,CZE,26.0,2012
14448,55.05,,Viktoriya SUDARUSHKINA,1990-09-02,RUS,2,"Adler, Sochi (RUS)",2012-02-29,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.05,RUS,21.0,2012
14448,55.05,,Fanni KÖVÉR,2004-02-15,HUN,3,"Egyetemi Stadion, Veszprém (HUN)",2023-05-28,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.05,HUN,19.0,2023
14448,55.05,,Annika PETERSSON,1979-01-10,SWE,1,Enskede (SWE),2010-05-16,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.05,SWE,31.0,2010
14448,55.05,,Nikolett SZABÓ,1980-03-03,HUN,1,Budapest (HUN),2010-04-30,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.05,HUN,30.0,2010
14448,55.05,,Pauliina LAAMANEN,1984-10-10,FIN,3,Lapinlahti (FIN),2007-07-22,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.05,FIN,22.0,2007
14448,55.05,,Mikaela INGBERG,1974-07-29,FIN,10,Helsinki (FIN),2006-07-26,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.05,FIN,32.0,2006
14448,55.05,,Ivana VUKOVIĆ,1986-05-18,CRO,1,Varaždin (CRO),2006-05-21,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.05,CRO,20.0,2006
14448,55.05,,Qiongnan YOU,1989-11-06,CHN,2,Yichun (CHN),2006-05-13,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.05,CHN,16.0,2006
14448,55.05,,Kim KREINER,1977-07-26,USA,10q1,"Olympiastadion, Helsinki (FIN)",2005-08-12,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.05,FIN,28.0,2005
14448,55.05,,Kaisa LINDBERG,1979-04-12,FIN,1,Pihtipudas (FIN),2001-06-28,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.05,FIN,22.0,2001
14448,55.05,,Hanna BOYEVA- SLASTINA,1977-09-04,UKR,4,Kyiv (UKR),2001-05-25,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.05,UKR,23.0,2001
14448,55.05,,Christina SCHERWIN,1976-07-11,DEN,2,Düdelingen (LUX),2000-05-27,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.05,LUX,23.0,2000
14448,55.05,,Tetyana LYAKHOVICH,1979-05-20,UKR,1,Yalta (UKR),2000-03-24,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.05,UKR,20.0,2000
14448,55.05,,Sayuka KURATA,2004-05-22,JPN,7,"Yanmar Stadium Nagai, Osaka (JPN)",2023-06-02,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.05,JPN,19.0,2023
14448,55.05,,Yuka SATO,1992-07-21,JPN,5,"Municipal Stadium, Hiroshima (JPN)",2024-04-29,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.05,JPN,31.0,2024
14448,55.05,,Yuka SATO,1992-07-21,JPN,3,"Ishin Me-Life Stadium, Yamaguchi (JPN)",2024-09-22,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.05,JPN,32.0,2024
14448,55.05,,Xinai LIU,1999-11-17,CHN,3q1,Chongqing (CHN),2021-06-24,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.05,CHN,21.0,2021
14476,55.04,,Yuki YAMAMOTO,2000-10-16,JPN,2,"Municipal Stadium, Mito (JPN)",2025-05-05,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.04,JPN,24.0,2025
14476,55.04,,Kristina KLISHCHEVSKAYA,1974-12-17,UKR,1,Kyiv (UKR),1999-09-24,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.04,UKR,24.0,1999
14476,55.04,,McKenzie FAIRCHILD,2004-10-08,USA,1f1,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",2024-04-26,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.04,USA,19.0,2024
840,55.04,,Tatjana JELAČA,1990-08-10,SRB,1,Bar (MNE),2009-05-01,986.0,javelin-throw,throws,female,u20,javelin-throw,field,55.04,MNE,18.0,2009
840,55.04,,Kateryna DERUN,1993-09-24,UKR,1,Yalta (UKR),2012-06-02,986.0,javelin-throw,throws,female,u20,javelin-throw,field,55.04,UKR,18.0,2012
840,55.04,,Carolina VISCA,2000-05-31,ITA,1,Rieti (ITA),2018-02-25,986.0,javelin-throw,throws,female,u20,javelin-throw,field,55.04,ITA,17.0,2018
840,55.04,,Dana BAKER,1999-10-07,USA,3,"Ratinan Stadion, Tampere (FIN)",2018-07-11,986.0,javelin-throw,throws,female,u20,javelin-throw,field,55.04,FIN,18.0,2018
14476,55.04,,Mackenzie MIELCZAREK,2003-02-06,AUS,7,"Werferzentrum Brandberge, Halle (GER)",2024-05-25,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.04,GER,21.0,2024
14476,55.04,,Martina PÍŠOVÁ,1994-07-20,CZE,3,"Stadion Juliska, Praha (CZE)",2024-06-03,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.04,CZE,29.0,2024
14476,55.04,,Maria ANDREJCZYK,1996-03-09,POL,9f1,"Estádio Dr. Magalhães Pessoa, Leiria (POR)",2024-03-09,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.04,POR,28.0,2024
14476,55.04,,Tatjana JELAČA,1990-08-10,SRB,1,Bar (MNE),2009-05-01,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.04,MNE,18.0,2009
14476,55.04,,Mayya BOGATYROVA,2000-05-30,RUS,3,"Yunost Stadium, Adler, Sochi (RUS)",2024-02-18,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.04,RUS,23.0,2024
14476,55.04,,Yusbely PARRA,1986-07-31,VEN,1,Barquisimeto (VEN),2011-08-12,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.04,VEN,25.0,2011
14476,55.04,,Jarmila KLIMEŠOVÁ,1981-02-09,CZE,1,Trebic (CZE),2010-09-11,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.04,CZE,29.0,2010
14476,55.04,,Zahra BANI,1979-12-31,ITA,1,Oristano (ITA),2010-05-16,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.04,ITA,30.0,2010
14476,55.04,,Rachel BUCIARSKI,1986-10-10,USA,7,"International Stadium, Gateshead (GBR)",2009-08-31,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.04,GBR,22.0,2009
14476,55.04,,Anna WESSMAN,1989-10-09,SWE,5q2,"S. Darius & S. Girėnas Stadium, Kaunas (LTU)",2009-07-18,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.04,LTU,19.0,2009
14476,55.04,,Esther EISENLAUER,1977-10-29,GER,4,Schönebeck (GER),2006-06-16,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.04,GER,28.0,2006
14476,55.04,,Laila FERRER,1982-07-30,BRA,2,Bilbao (ESP),2013-06-21,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.04,ESP,30.0,2013
14476,55.04,,Alessandra NOBRE RESENDE,1975-03-05,BRA,6,"Mangueirão, Belém (BRA)",2006-05-21,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.04,BRA,31.0,2006
14476,55.04,,Felicia ŢILEA-MOLDOVAN,1967-09-29,ROU,4,Linz (AUT),2005-08-23,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.04,AUT,37.0,2005
14476,55.04,,Mercedes CHILLA,1980-01-19,ESP,10,Madrid (ESP),2005-07-16,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.04,ESP,25.0,2005
14476,55.04,,Stefanie HESSLER,1983-03-16,GER,6,Ulm (GER),2005-06-12,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.04,GER,22.0,2005
14476,55.04,,Ying YAN,1981-10-13,CHN,4q,Shijiazhuang (CHN),2004-05-23,986.0,javelin-throw,throws,female,senior,javelin-throw,field,55.04,CHN,22.0,2004
